url_id;certificate;year;duration;rating;votes;metascore;total_nominations;total_wins;oscar_nominations;oscar_wins;budget;gross_us_canada;opening_weekend_gross_us_canada;worldwide_gross;aspect_ratio;color;url_image;plot
tt0418819;R;2005;5580;6.2;96492;71;17;2;;;15000000;20700082;10221705;47074133;2.35 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BNzU1MDI1NDM1NF5BMl5BanBnXkFtZTcwMzU5OTkyMQ@@._V1_.jpg;The living dead have taken over the world, and the last humans live in a walled city to protect themselves as they come to grips with the situation.
tt0951216;PG-13;2008;6240;5.8;21729;41;2;0;;;22000000;20668843;7736452;26412163;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTgyMTY2NTIxM15BMl5BanBnXkFtZTcwNTg3NzczMw@@._V1_.jpg;Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.
tt0059017;Not Rated;1965;5820;6.8;14899;60;15;10;4;1;;20666667;;;1.37 : 1;;https://m.media-amazon.com/images/M/MV5BNWEyYzczOWQtODlhNi00ZmE0LTgzZTYtOTcxNjU3MDAwM2YzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg;A young schoolteacher turns into an outlaw to avenge her murdered father.
tt0059017;Not Rated;1965;5820;6.8;14899;60;15;10;4;1;;20666667;;;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BNWEyYzczOWQtODlhNi00ZmE0LTgzZTYtOTcxNjU3MDAwM2YzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg;A young schoolteacher turns into an outlaw to avenge her murdered father.
tt0111256;PG-13;1994;5940;5.7;5202;;1;0;;;;20667959;3969048;20667959;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYmMyMWY0MmMtYTQyZS00NDI4LTk4OTQtY2MxOGMwNzNjMWVmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg;Two political speechwriters fall in love before they find out they are working for candidates on opposite sides.
tt0084296;PG;1982;6120;7.2;9042;63;3;2;;;3500000;20659423;694126;20659423;2.35 : 1;;https://m.media-amazon.com/images/M/MV5BNGMxZTA5YTgtMzU1NS00YjNiLTkzMmQtNGEyNzRhNTViNmExL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg;In 1880s Australia, after young Jim Craig's father dies, he takes a job at the Harrison cattle ranch, where he is forced to become a man.
tt0073075;PG;1975;6420;6.7;5909;;0;0;;;5000000;20642922;;20642922;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BOTJkM2UwNzgtODFjNi00YTEwLWIyNDMtMDY4MGUyYTg0NDk4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_.jpg;After WW1, an ex-pilot takes up barn-storming and chance-meets a former German ace fighter pilot with whom he co-stars in Hollywood war movies depicting aerial dog-fights.
tt6003368;PG;2017;5460;4.3;9159;39;1;0;;;22000000;20738724;7126084;40140972;2.39:1;Color;https://m.media-amazon.com/images/M/MV5BMTUwMjc3NjExMl5BMl5BanBnXkFtZTgwMzIwNDU1MTI@._V1_.jpg;A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.
tt0204175;PG-13;2000;5640;5.4;16900;29;1;0;;;35000000;21799652;7008950;25850615;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYWVjNTFiNGYtMmI0My00MzUzLWE4ZDgtYzAwOTIzYTQwZTE3XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg;A friendship is put to the ultimate test when two best friends wind up in bed together.
tt0085334;PG;1983;5580;7.9;146959;77;11;3;;;3300000;20778141;2072473;20791649;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;In the 1940s, a young boy named Ralphie Parker attempts to convince his parents, teacher, and Santa Claus that a Red Ryder Range 200 Shot BB gun really is the perfect Christmas gift.
tt0089118;R;1986;6540;6.7;20189;71;1;0;;;10000000;20603715;3240695;20603715;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BZmEzOWJhMzEtNjM2ZS00OGQwLTk4ZjItN2YyMmZkZDdiNDc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;A movie special effects man is hired to fake a real-life mob killing for a witness protection plan, but finds his own life in danger.
tt0435670;PG-13;2007;6120;6.1;35627;36;1;0;;;30000000;20578909;7717309;26810113;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BNjQ3MjAwNTc1NV5BMl5BanBnXkFtZTcwMzQ3MjczMQ@@._V1_.jpg;A teenager is left invisible to the living after an attack.
tt4139124;R;2016;6000;6.2;48870;63;5;4;;;15000000;20591853;9453224;20651333;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTUwODA0NzQxMl5BMl5BanBnXkFtZTgwNzUyMjY3ODE@._V1_.jpg;When the adorable kitten of an L.A. crime kingpin unexpectedly enters the life of two cousins, they will have to go through tough gangs, pitiless hit-men, and ruthless drug dealers who all claim him, to get him back. How hard can it be?
tt0115857;PG-13;1996;6420;5.6;52495;;1;0;;;50000000;21226204;7545944;60209334;;Color;https://m.media-amazon.com/images/M/MV5BZTkzZmQxZmQtZmJkMS00YmJlLWI0YmItMjcwYzBhM2E3NGQzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg;Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.
tt7690670;R;2018;6960;5.2;7107;52;0;0;;;16000000;20545116;6870740;20780685;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMWU1Yzc0ZDUtNGFlZC00ZTFkLWIxMTEtZTQ5ZTliYzIxZWI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg;With retirement on his mind, a successful Atlanta-based drug dealer sets up one last big job while dealing with trigger-happy colleagues and the police.
tt0089826;R;1985;5520;4.7;8669;24;1;0;;;9000000;20518905;6207507;20518905;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYjBiMDI1NDctMTVkMy00M2VkLWIyZDYtN2FmZGYxY2QwM2U3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg;As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game because he's betting on the opposing team.
tt0088286;PG;1984;5400;7.2;66763;68;0;0;;;9000000;20458340;4406205;20458340;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMmNhMTZlMmItMDRkYy00YjBlLThiZTEtZDQ1ZjNmYWM4NWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;An American rock and roll singer becomes involved in a Resistance plot to rescue a scientist imprisoned in East Germany.
tt4287320;PG-13;2017;6600;5.3;92249;43;1;3;;;18000000;20497844;9034148;40656399;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjY2OTM2Njc3Ml5BMl5BanBnXkFtZTgwNDgzODU3MTI@._V1_.jpg;A woman lands a dream job at a powerful tech company called the Circle, only to uncover an agenda that will affect the lives of all of humanity.
tt1034032;R;2009;5700;5.7;134827;27;0;1;;;50000000;20534907;9156057;40828540;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_.jpg;In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free.
tt0082377;R;1981;6480;5.5;20354;34;0;1;;;5000000;20471382;5571675;20471382;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjFmZGU1OTEtZWM2My00OWU4LWE1OTEtMzNmZTM5MzJjNjBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;The now adult Antichrist plots to eliminate his future divine opponent while a cabal of monks plot to stop him.
tt0071583;X;1974;4500;5.7;2166;;0;0;;;200000;;;;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYTIzOGY4ZWYtNTdkMy00YWQ0LWE4YWYtNWYyZGZjNDZiOWY5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;A collection of skits that make fun of 1970s television, featuring early appearances by Chevy Chase and Richard Belzer.
tt0314786;PG-13;2003;5880;5.7;17155;46;0;0;;;40000000;20453431;7319848;26891849;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTQ1MDQ0MTA3NV5BMl5BanBnXkFtZTYwMDQxNDA3._V1_.jpg;Right before his daughter's wedding, a mild-mannered foot doctor discovers that his future son-in-law's father is a free-wheeling international spy.
tt0077288;R;1978;5820;7.2;10886;61;5;5;3;0;1092000;20424259;18709;20424259;1.66 : 1;;https://m.media-amazon.com/images/M/MV5BNzBiZTQyNWUtYTg5NC00ZDViLTg1ZmUtOGMxMzg4ZWVhMDgyXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_.jpg;The manager of a Saint-Tropez nightclub featuring drag entertainment, and his star attraction, are a gay couple. Madness ensues when his straight son brings home a fianc??e and her ultra-conservative parents to meet them.
tt0361841;PG-13;2004;6420;5.3;18232;36;1;0;;;35000000;20698668;7075217;22035509;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTYyOWE1NzEtM2YxOC00Yjc4LWJmYWQtZWM5NzJhMzY0OTc2XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_.jpg;A woman snoops through her boyfriend's palm pilot and reveals his former girlfriends, which causes her to question why they're still listed in his little black book.
tt0093175;PG;1987;5760;5.2;3536;;1;0;;;;20419446;5712892;20419446;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNDljODVmZGYtZWZkNS00NmFmLTk1OGMtNGU4YmFjNDYxZDk2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;A suburban housewife chokes to death and is brought back to life by a spell cast by her wacky sister.
tt0038499;Passed;1946;7740;6.8;8760;;4;1;2;0;8000000;20408163;;20428771;1.37 : 1;;https://m.media-amazon.com/images/M/MV5BYzQ5NzAwZjktMDU3Ny00OGY4LTkzYjMtZDA0Y2YxMmVlYmMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg;Beautiful, biracial Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between two brothers, one good and the other bad.
tt0077531;PG;1978;8700;6.4;7942;54;1;1;;;11000000;20388920;;20388920;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNWIzY2IyY2UtZjAxYy00NzAyLTkwMzYtMmVmZWMyYjQwMWZkXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_.jpg;A rebellious Cleveland warehouse worker rises through the ranks of a trucking industry union to become union president but his organized crime links cause his eventual downfall.
tt0242998;R;2001;5760;4.8;28243;18;2;2;;;29000000;20384136;10024648;36684136;2.35 : 1;;https://m.media-amazon.com/images/M/MV5BZWQxM2JjNTktYWE4Ni00YmZiLWFlNDEtMWYzMmI4N2NhYjk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;Five women are stalked by an unknown assailant while preparing for Valentine's Day.
tt0078239;PG;1978;6780;4.1;6616;27;2;0;;;18000000;20378470;;20378470;2.39 : 1;;https://m.media-amazon.com/images/M/MV5BZGM1ZGNkN2UtZGRjZC00Y2Q0LTg2YWUtZWQ2MDI1ODhkNTIyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg;A small-town band hits it big, but it must battle a nefarious plot in the music industry.
tt0078239;PG;1978;6780;4.1;6616;27;2;0;;;18000000;20378470;;20378470;2.35 : 1;;https://m.media-amazon.com/images/M/MV5BZGM1ZGNkN2UtZGRjZC00Y2Q0LTg2YWUtZWQ2MDI1ODhkNTIyXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg;A small-town band hits it big, but it must battle a nefarious plot in the music industry.
tt1509767;PG-13;2011;6600;5.7;107873;35;5;0;;;75000000;20374484;8674452;132274484;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTM3OTc2OTM2OF5BMl5BanBnXkFtZTcwMDM1MjU1NQ@@._V1_.jpg;The hot-headed young D'Artagnan along with three former legendary but now down-on-their-luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.
tt0114576;R;1995;6660;5.8;34566;;0;0;;;35000000;20350171;4782445;64350171;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BYWEyODkwYTItZDI1ZC00ODhiLWFkNGMtMTU3NTk2ZGMxYjE3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg;A former fireman takes on a group of terrorists holding the Vice President and others hostage during the seventh game of the NHL Stanley Cup finals.
tt0088936;R;1985;6060;6;8117;64;0;0;;;7000000;20345361;5512461;20345361;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNGIwOWUyM2MtNWE1Yy00NWNjLThhZDYtZGZjZjkyNWE0MmFhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg;A Chicago cop is caught in the middle of a gang war while his own comrades shun him because he wants to take down an irresponsible cop.
tt0420087;PG-13;2006;6300;6.7;22849;75;21;5;;;10000000;20342852;4566293;25986497;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_.jpg;A look at what goes on backstage during the last broadcast of America's most celebrated radio show, where singing cowboys Dusty and Lefty, a country music siren, and a host of others hold court.
tt0499554;R;2007;5040;5.9;27256;47;1;0;;;10000000;20342161;10273477;22021262;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNjkwOTk3MTAyNV5BMl5BanBnXkFtZTcwNjY5NzkyMw@@._V1_.jpg;A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.
tt0087425;R;1983;5760;5;3511;39;0;0;;;;20307325;4506756;20307325;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BMDk2Yjg0NjUtMGU5NS00MjVmLWFlZDQtN2JiYmQ4Yzg3OWQyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg;Harkin Banks heads to skiing championships in California. A teen runaway tags along as he parties and competes with friends and foes.
tt0114436;NC-17;1995;7680;4.9;67978;16;10;10;;;45000000;20350754;8112627;20358624;2.39 : 1;;https://m.media-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@._V1_.jpg;Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.
tt0452623;R;2007;6840;7.6;270808;72;32;33;1;0;19000000;20292962;2299000;34612443;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BYmM2NDNiNGItMTRhMi00ZDA2LTgzOWMtZTE2ZjFhMDQ2M2U5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg;Two Boston area detectives investigate a little girl's kidnapping, which ultimately turns into a crisis both professionally and personally.
tt0309530;PG-13;2003;6060;6.3;41828;52;8;4;;;35000000;20305251;45029;39468111;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BYjY0OTMyNmMtODEwZS00ZWJiLWI0ZjctNmNiNmJjMTMzYWM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.
tt1430612;PG-13;2014;5400;5.6;42419;40;1;0;;;28000000;20396829;9516855;71416730;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BOTI0ODQ2MzY5NF5BMl5BanBnXkFtZTgwNTcxNzQxMTE@._V1_.jpg;An undercover Detroit cop navigates a dangerous neighborhood that's surrounded by a containment wall with the help of an ex-con in order to bring down a crime lord and his plot to devastate the entire city.
tt0109493;PG-13;1994;6120;5.9;8408;;0;0;;;35000000;20280016;5048640;20280016;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BN2RhMTExNmQtYWY0OC00OWE5LThlODEtZDBhMTBiZDFiMDIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;Two childhood friends who are rodeo cowboys travel from New Mexico to New York City searching for a friend who disappeared while looking for his daughter, who's just been smuggled into the US from Cuba.
tt1547234;PG-13;2012;5460;6.5;113901;66;4;1;;;35000000;20275446;6030164;31083599;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BNzkxNjAwMDkwOF5BMl5BanBnXkFtZTcwMTQ1NDkwOA@@._V1_.jpg;In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.
tt0068341;R;1972;7500;6.4;3751;;0;0;;;5000000;;;;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BOTQzOWQ2MjgtNDRhMC00NzMyLWE0ODItYjRiNWZjNGZkODdhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg;Gangster Joe Valachi is a marked man in the same joint where mob boss Don Vito Genovese is imprisoned and he's forced to co-operate with the DA in exchange for protection.
tt0082558;PG;1981;5280;5.4;4808;;3;1;;;;20259961;4279264;20259961;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BOWIxYzBjNGMtYjk2Ny00NTc3LWExODMtOTg4MzIzM2FjYTdlXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg;A housewife grows smaller and smaller in reaction to chemicals found in cosmetics and household products.
tt0454919;PG-13;2006;5400;4.7;29396;27;1;0;;;20500000;20264436;8203822;29907685;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTMyOTg5MjY1OF5BMl5BanBnXkFtZTcwNTM1ODYzMQ@@._V1_.jpg;When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.
tt0094612;R;1988;5760;5.5;11255;36;2;0;;;7000000;20256975;5424783;20256975;1.85 : 1;;https://m.media-amazon.com/images/M/MV5BZWFhNmI3OWQtOTU5Zi00ODA3LWExNjctMTllZWE2ZGE3ZTA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;Vengeance drives a tough Detroit cop to stay on the trail of a power-hungry auto magnate who is systematically eliminating his competition.
tt1305583;PG-13;2010;6180;5;7223;38;4;0;;;14000000;20255281;7629862;21409028;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTI4MDU1MzY3N15BMl5BanBnXkFtZTcwNTYzMTUxMw@@._V1_.jpg;The weeks leading up to a young couple's wedding are comic and stressful, especially as their respective fathers try to lay their long standing feud to rest.
tt0102460;R;1991;6240;5.9;9196;;2;0;;;23000000;20246790;6030585;20246790;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BZTZmZTIyZjMtNGVkNC00MTMzLWJlN2ItZTQzNmNiZWFjMmNlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg;From start to finish, it's a story of friendship between four street-wise males who don't mind using violence to achieve the lives that they want. They trust no one but each other, which is vital to their success as mobsters.
tt0120877;R;1998;6480;6.1;58940;42;6;7;;;20000000;20308772;9106497;20308772;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTlmYzc0YmEtNDQ3ZS00ZmFjLTkxMmEtZDY5NGVmOWQ0MzQwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg;Recovering from an ambush that killed his entire team, a vengeful vampire slayer must retrieve an ancient Catholic relic that, should it be acquired by vampires, will allow them to walk in sunlight.
tt0092798;R;1987;5820;5.3;3554;;0;0;;;14000000;20240502;5715701;20240502;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMjU1NDAyNDgtMTZkYy00MGJlLTg1NWYtZTk5MTBiZjM1M2E1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;Con man Kevin Lennihan, framed in a jewel smuggling, tries for an insanity plea, and is sent to a hospital for review, where he is confused for a doctor and takes over the hospital when a major storm hits.
tt0100691;PG-13;1990;6540;6.1;2680;45;2;0;;;;20240128;4311656;20240128;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNGYxYzFmNjgtNDAwMS00OTQzLThlODctMjVkZWRiMzFmNWFhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;Chronicling a strong, but eccentric woman's devoted relationship to her daughter through the years.
tt0061834;X;1967;7260;6;4037;;1;1;;;;20238100;;27700000;1.37 : 1;Black and White;https://m.media-amazon.com/images/M/MV5BYjY2ZjUwYWItOWRjMS00NjJkLWFjODctMTRjMDM5ZjhkN2U3XkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_.jpg;Told in a quasi-documentary style, this companion piece to I Am Curious (Blue) (1968) deals with topics such as class society, non-violent resistance, sex, relationships, and tourism to Francoist Spain.
tt0084690;PG;1982;6480;5.9;3013;45;0;0;;;;20225989;1946418;20225989;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BMDBlZWMzMDAtYmNmMy00ODI0LTlmOWEtMGMyNWY4ZmQ1ZTA0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;A race car driver is driving to a race in a motor home with his race car on a trailer. His car gets stripped of parts. He ends up with 6 orphan kids on his way to the race.
tt1555064;PG-13;2010;7020;6.3;18227;45;8;1;1;0;15000000;20218921;30452;20529194;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTUxMjQ0NjE3OV5BMl5BanBnXkFtZTcwODIxNDEwNA@@._V1_.jpg;A rising country-music songwriter works with a fallen star to work their way to fame, causing romantic complications along the way.
tt0106292;PG-13;1993;6480;5.6;14380;53;1;0;;;;20208496;5418316;20208496;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg;Two immature detectives are joined by a pesky assistant district attorney in staking out a lakeside home where a Mafia trial witness is believed to be heading.
tt0800308;R;2008;6900;6.7;61359;64;0;4;;;20000000;20211394;248847;27712362;2.35 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTMxMDE5NDIxM15BMl5BanBnXkFtZTcwNjI0MjQ4MQ@@._V1_.jpg;Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.
tt0115907;R;1996;6660;6.2;20788;62;1;0;;;40000000;20340204;6950794;20340204;1.85 : 1;Color;https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg;The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.
tt0117318;R;1996;7800;7.3;94756;79;35;22;2;0;36000000;20300385;523295;20300385;2.39 : 1;Color;https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@._V1_.jpg;The story of controversial pornography publisher Larry Flynt, and how he became a defender of free speech.
